"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Namibia","NAM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.515261124236","1.10133141237365","0.277603198530483","1.60694919254531","7.45061506273455","-1.17072566818484","2.57186406129022","","4.6675823557404","","","","","","","","","","",
"New Caledonia","NCL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7226413816017","55.2083107865966","56.0063065334887","56.4483118602544","54.214654102661","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8470116461584","18.5942813892647","22.342831631806","31.5607533776556","30.7520156212036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6205809545912","64.911430440788","61.6569229882709","63.6815382338544","66.5412100044161","66.1836432074826","65.1978803839092","59.8824296913156","66.3514434343267","64.0681097896128","64.5733198414706","58.9891415877141","63.9354609821022","62.5881953798115","59.4156672858263","51.7646230480547","49.6869680346867","42.9786611378803","43.799987249558","","33.8625212320188","","","","","","","","","31.7771473472895","39.0485631284493","39.9222686422289","","","","",
"Nauru","NRU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.7763842551838","48.2453384728239","43.8675166117793","44.1698490827743","42.9524894769889","36.9753526219646","36.0132953366238","31.8653341616565","34.7227798053528","48.0816617433301","51.5541055220579","46.4245970754158","43.8708941737301","42.9013651890488","41.3592419573932","38.629234026174","36.6067773375025","32.7713136024397","45.7367082288191","51.305380228031","53.9638193955627","50.1080559619605","52.2498447259151","",
"OECD members","OED","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0551552603715","41.7938237860356","43.5825489831679","","44.4909772543069","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.7725350870327","76.0908289241623","74.5285767943305","78.910190522119","","","","","79.0846919843326","","55.0324216144747","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189.246285557642","78.2167512063909","80.142729037233","70.6160984544118","55.4915347082036","","","","","","","","","","","","32.5394575436311","28.5288183926826","26.076322347553","26.4008658753596","23.6817913396941","20.7202165724133","19.2166594587652","18.3944203835345","19.56538960172","22.865554469277","23.7062564342415","24.7483395120072","25.7290009576063","26.5266050304096","34.7649150438361","35.2492265648321","","","","",
"Philippines","PHL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0076745112999","43.5879493136021","46.269790365795","58.8331979479565","49.4185114622984","53.471178145145","46.5576634189528","48.6978483259554","58.2805829140392","52.8348897149163","58.598433117411","59.2614955783056","64.715074553291","71.1158091036307","71.6007252032252","65.7097431233166","58.7978739921016","51.5748916279875","52.4322709324654","52.4006931344165","50.1962414764938","48.8058481254572","49.1574552067049","47.1441818576352","43.426338941462","","","","","","","","","","","",
"Palau","PLW","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2605058625389","23.9561620586775","32.3858558130148","25.5119664948813","26.8646997283355","22.9112159302113","21.5280269043579","62.0056278289201","66.4155843165132","78.0419162493333","83.8357085312167","85.1724489555373","","","","","","",
"Papua New Guinea","PNG","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.9532540146935","46.6108276015088","44.8643144683874","44.3261901337552","53.5450156411045","53.6620013882835","55.6433690965017","62.4046556302616","66.3501460864216","63.5373009220453","57.7415312557776","68.2675567269125","69.7344601261207","","","","","","","","","","","","26.8946120001805","29.8753777382805","33.7401900962348","32.685689411013","36.6742909998618","40.1543056202126","48.6800956056364","52.5838575050206","48.1888180948174","52.3812606028215","","",
"Poland","POL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4543984704576","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pre-demographic dividend","PRE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.24573773536288","5.6574045702943","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3249780498434","41.8412188394968","44.1061438893991","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143.948999533393","100.744137724205","62.1488888669576","48.9836153351704","41.3527168644107","","","16.6608684477983","9.89107286046746","7.15843011658404","6.49528743788997","8.69786633503919","9.09810564473106","8.64108194430582","8.55140859340356","9.06725564048848","11.2004612827286","13.5407657768558","14.2417395793548","16.3253741158845","16.1685789853238","17.2760484379376","22.992021036968","21.0287512612177","19.2884758032917","18.5032227571465","17.9537476407091","",
"Rwanda","RWA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7969202729087","47.8601030997282","48.4289742567034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4090353608959","51.8804241792514","51.4282900315058","53.4793966111998","51.3744969469253","49.3635520962941","47.5900259577279","51.7133623221527","51.8518557700619","53.0238082183941","56.5678102867184","58.2364465802722","61.4807029795489","60.9943097223078","63.9289388384921","63.0918598841689","60.5562898681274","58.2777103305044","57.0954415021292","56.3529447807272","52.0331586963563","52.1832993863618","51.2727904226404","50.9967091013628","50.6062629648635","50.8423091675609","47.6728207481026","47.6257691620209","46.5656471581538","","","","","","","",
"Saudi Arabia","SAU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","786.949168449653","865.873242919908","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.855311856756","78.97732191875","81.8827558107494","72.8796371846888","70.2818345454772","72.7804903132088","72.735334061978","71.3607292667242","82.599116639914","87.8603784550691","83.842291725532","93.9363125102557","106.332540928351","108.589983770079","101.779018993689","94.9666937754733","82.8374805427534","77.2760743035509","96.4099647516113","106.372468302322","101.449782417951","104.78518384861","107.828093624626","99.4464888561159","99.6097986729595","103.320839751929","108.854265917764","109.197026214998","110.689756336508","128.078092485423","151.706326367087","149.289112306688","154.103642983248","175.596688403377","175.6139079334","",
"Solomon Islands","SLB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9267708274456","11.5924176877251","10.1053266339754","8.72030492433418","6.7376311665869","6.25960695307261","8.40244987801104","7.68567032380197","7.74420412997056","11.4639181326619","","16.439440971058","","","",
"Sierra Leone","SLE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6529338880384","28.1906634561591","27.376408936306","35.370552538118","62.446945384262","57.9112234090821","56.5005963032977","56.2158116750578","50.5122222715281","48.4823724778462","48.4269376195663","58.1469205675387","57.4942866187624","54.5625709816415","54.8523398142256","62.3992767937371","50.8379544344007","51.2784032678648","52.0656561693955","55.248518820306","52.2142820084663","53.8790393562178","70.3842794023881","66.4690525886664","74.0361190983906","102.190173433284","105.804728748456","",
"San Marino","SMR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7348281481481","26.5286653982985","31.9233677947788","39.3423254303621","47.7656117606838","47.4509601321227","46.8685383304774","46.6074007324324","54.9724926638478","44.8293754612433","51.2177218791033","54.0230135522152","53.3245594404762","56.9302290727428","57.3280875334167","54.5934447738196","55.9404550948587","55.0853181002707","98.3476214157992","95.1200992157321","103.153573465904","99.8703824062793","","",
"Somalia, Fed. Rep.","SOM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.306970368027","43.3780260707635","","12.6627391994652","",
"Serbia","SRB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5258461655266","16.2364911410258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7106420776584","","","","","","","","","","","12.9613211155748","12.7705717318626","13.2587988833004","","14.3086225605816","16.3848798476003","20.5460181439876","21.886341638627","27.1148162836527","29.8019704155602","38.3588929573653","35.7240338783132","","","","",
"Sint Maarten (Dutch part)","SXM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174.684386535722","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0473795385368","22.4352244059219","21.0086121963045","20.067323666994","19.3484055852702","17.9933321545157","20.2548888081964","21.8109865717343","22.5985503460496","23.3866310700199","23.0666764524179","24.4606794578521","30.8405329565661","28.6153496865834","25.234403852925","24.0366603428038","","",
"Togo","TGO","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Thailand","THA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4477538501483","13.3655673362757","10.8789951587465","8.18624353670039","5.69321973711674","4.61009471231839","3.67349745742469","4.64152040948473","10.6698573854214","20.0057789155598","21.9645865139196","24.5783340358589","30.0703562721572","27.0460183720806","24.3963998008709","25.4581282780769","24.3806591494652","22.9934668319175","22.4502172623288","26.7791952036446","26.9008455437265","28.1319763006874","28.4447160238828","38.1666950570794","35.3904739452699","36.6705695355179","37.3065204045664","","37.9104188436045","38.6277055941279","50.3227814999415","58.5114542035114","60.349920189306","61.1243613638526","62.1983655632713","",
"Tajikistan","TJK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.076117982873","79.804079881426","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.726066256183","77.6779807948219","69.0760103254617","66.2817586248671","69.2058652214273","70.1366306593359","",
"Timor-Leste","TLS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.914577670051","47.3558959748934","51.114971793039","49.3817801189399","45.6224781466791","48.2405761734079","43.0541813775852","43.0808046891087","","","","","",
"South Asia (IDA & IBRD)","TSA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4090353608959","51.8804241792514","51.4282900315058","53.4793966111998","51.3744969469253","49.3635520962941","47.5900259577279","51.7133623221527","51.8518557700619","53.0238082183941","56.5678102867184","58.2364465802722","61.480702979549","60.9943097223078","63.9289388384921","63.0918598841689","60.5562898681274","58.2777103305044","57.0954415021292","56.3529447807272","52.0331586963563","52.1832993863618","51.2727904226404","50.9967091013628","50.6062629648635","50.8423091675609","47.6728207481026","47.6257691620209","46.5656471581538","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.803206848237","15.928004235045","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7703800956018","60.6727188081937","55.4991317544397","59.3098274568642","59.0345141585198","57.518267866149","55.2965179400303","56.9353278066895","54.2817440338334","55.6386363803379","56.7212758294998","56.4678199732883","55.9344340024072","55.0213155722411","53.8375580931292","52.4205297222421","48.5639104645928","45.7824704950416","43.2877054340983","42.9297921509547","38.7660002963438","42.4807224505219","42.5197543010178","","","","","","","","","","","","","",
"Turkiye","TUR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2454942016516","32.1299111323629","34.0172750620102","33.6982232562415","44.0175057105221","25.8570964356936","27.4847222842895","31.8793752282311","30.2863787420054","","","","","","","","","","41.0318813015611","48.4871401208098","45.1797411840038","39.9693425323809","37.6997174684634","31.7836465280795","31.1206735016751","29.145145266046","30.075201418508","29.5734179673603","29.3999927208091","33.4600744570718","41.0396523893444","41.6375124693568","35.3300843740665","33.2548360254558","26.6192344930079","",
"Tuvalu","TUV","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uganda","UGA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6735709945694","38.4769453120331","44.1859143089924","51.3026623500196","53.890283064004","53.1469350748667","54.4305525836671","",
"Ukraine","UKR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.9764493031386","43.7297874273256","","","","","","","","13.2299542095983","23.9900342329063","28.8666366228354","26.4808201734686","32.445911715199","35.6313995863809","63.6653191884884","70.2588376218982","71.8095454494004","66.7346465062875","56.9059506749708","48.3272696003568","58.7161850732326","","","","","",
"Upper middle income","UMC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5959630364015","24.5905757591411","23.6047773194107","21.8791430371302","24.5301880718095","","","","","","","40.6433348596506","95.2678607204109","105.602780852245","85.425594123742","76.1144597080025","68.4607045920176","57.5599818770038","55.8665794658295","47.6955014411912","42.4666388141691","43.2074168775786","41.0282347488741","40.0884943756463","41.2850007406183","47.2765585126953","46.4584676105582","45.0744196869827","47.341475064134","50.1314491818532","60.4014181135621","58.113052857752","54.2372595323111","62.3670975853084","66.4049496784084","",
"United States","USA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.128400199944","40.933943570707","44.0615972806026","46.0501444176036","48.2461403335599","47.3534821707435","47.2095352870886","46.7417685500108","44.1174698332784","41.1291489790385","37.7272782686058","33.2676548646821","52.6288977430517","54.0472133861297","56.4292821179909","56.8323090866456","56.6929754702153","55.6206336286886","55.81423486742","63.9719356606883","76.0321911124259","85.1548294082739","89.7347177439651","93.8330014607143","95.7184835504169","95.9491132711014","96.6110565851958","98.6931939368279","97.8800564031882","99.2223695206525","100.979786328903","126.370405951231","120.367733355153","114.694842004206","116.918808847311","117.973234857902","",
"Uzbekistan","UZB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5259094901308","31.5824661356898","33.631808975589","40.7099336377631","43.2640630598352","43.3534141253135","41.6080087595808","39.3831604507018","40.0388592047741","51.9460822416441","47.911890587105","45.5115533057875","49.5534268859916","52.4828063154553","56.3132501150882","54.2704239409077","51.3164930897991","43.8571223188117","43.5145083072876","53.6982398780635","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
